date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2023-04-24,SKU0140,21,0,30.0,17
2023-05-01,SKU0140,18,0,30.0,17
2023-05-08,SKU0140,15,31,30.0,17
2023-05-15,SKU0140,14,37,30.0,17
2023-05-22,SKU0140,11,32,30.0,17
2023-05-29,SKU0140,9,36,30.0,17
2023-06-05,SKU0140,7,42,30.0,17
2023-06-12,SKU0140,35,30,30.0,17
2023-06-19,SKU0140,33,0,,17
2023-06-26,SKU0140,30,0,30.0,17
2023-07-03,SKU0140,28,0,30.0,17
2023-07-10,SKU0140,27,0,30.0,17
2023-07-17,SKU0140,26,0,30.0,17
2023-07-24,SKU0140,24,0,30.0,17
2023-07-31,SKU0140,22,0,30.0,17
2023-08-07,SKU0140,20,0,30.0,17
2023-08-14,SKU0140,18,0,30.0,17
2023-08-21,SKU0140,16,35,30.0,17
2023-08-28,SKU0140,40,40,30.0,17
2023-09-04,SKU0140,38,0,30.0,17
2023-09-11,SKU0140,36,0,30.0,17
2023-09-18,SKU0140,32,0,30.0,17
2023-09-25,SKU0140,30,0,30.0,17
2023-10-02,SKU0140,28,0,30.0,17
2023-10-09,SKU0140,25,0,30.0,17
2023-10-16,SKU0140,22,0,30.0,17
2023-10-23,SKU0140,18,0,30.0,17
2023-10-30,SKU0140,16,23,30.0,17
2023-11-06,SKU0140,14,41,30.0,17
2023-11-13,SKU0140,11,42,30.0,17
2023-11-20,SKU0140,25,40,30.0,17
2023-11-27,SKU0140,23,0,30.0,17
2023-12-04,SKU0140,18,0,30.0,17
2023-12-11,SKU0140,14,38,30.0,17
2023-12-18,SKU0140,12,33,30.0,17
2023-12-25,SKU0140,10,27,30.0,17
2022-01-03,SKU0141,140,0,30.0,102
2022-01-10,SKU0141,110,0,30.0,102
2022-01-17,SKU0141,92,245,30.0,102
2022-01-24,SKU0141,72,203,30.0,102
2022-01-31,SKU0141,147,236,30.0,102
2022-02-07,SKU0141,128,0,30.0,102
2022-02-14,SKU0141,112,0,30.0,102
2022-02-21,SKU0141,210,185,30.0,102
2022-02-28,SKU0141,191,0,30.0,102
2022-03-07,SKU0141,175,0,30.0,102
2022-03-14,SKU0141,157,0,30.0,102
2022-03-21,SKU0141,146,0,30.0,102
2022-03-28,SKU0141,137,0,30.0,102
2022-04-04,SKU0141,124,0,30.0,102
2022-04-11,SKU0141,107,0,30.0,102
2022-04-18,SKU0141,275,161,30.0,102
2022-04-25,SKU0141,260,0,30.0,102
2022-05-02,SKU0141,243,0,30.0,102
2022-05-09,SKU0141,231,0,30.0,102
2022-05-16,SKU0141,211,0,30.0,102
2022-05-23,SKU0141,195,0,30.0,102
2022-05-30,SKU0141,180,0,30.0,102
2022-06-06,SKU0141,172,0,30.0,102
2022-06-13,SKU0141,159,0,30.0,102
2022-06-20,SKU0141,151,0,30.0,102
2022-06-27,SKU0141,143,0,30.0,102
2022-07-04,SKU0141,129,0,30.0,102
2022-07-11,SKU0141,120,0,30.0,102
2022-07-18,SKU0141,112,0,30.0,102
2022-07-25,SKU0141,238,237,30.0,102
2022-08-01,SKU0141,222,0,30.0,102
2022-08-08,SKU0141,208,0,30.0,102
2022-08-15,SKU0141,197,0,30.0,102
2022-08-22,SKU0141,180,0,30.0,102
2022-08-29,SKU0141,167,0,30.0,102
2022-09-05,SKU0141,155,0,30.0,102
2022-09-12,SKU0141,135,0,30.0,102
2022-09-19,SKU0141,110,0,30.0,102
2022-09-26,SKU0141,214,246,30.0,102
2022-10-03,SKU0141,187,0,30.0,102
2022-10-10,SKU0141,169,0,30.0,102
2022-10-17,SKU0141,149,0,30.0,102
2022-10-24,SKU0141,135,0,30.0,102
2022-10-31,SKU0141,111,0,30.0,102
2022-11-07,SKU0141,85,140,30.0,102
2022-11-14,SKU0141,207,190,30.0,102
2022-11-21,SKU0141,194,0,30.0,102
2022-11-28,SKU0141,170,0,30.0,102
2022-12-05,SKU0141,152,0,30.0,102
2022-12-12,SKU0141,127,0,30.0,102
2022-12-19,SKU0141,113,0,30.0,102
2022-12-26,SKU0141,87,210,30.0,102
2023-01-02,SKU0141,74,191,30.0,102
2023-01-09,SKU0141,51,174,30.0,102
2023-01-16,SKU0141,31,149,30.0,102
2023-01-23,SKU0141,3,133,30.0,102
2023-01-30,SKU0141,0,253,30.0,102
2023-02-06,SKU0141,160,156,30.0,102
2023-02-13,SKU0141,136,0,30.0,102
2023-02-20,SKU0141,120,0,30.0,102
2023-02-27,SKU0141,246,241,30.0,102
2023-03-06,SKU0141,229,0,30.0,102
2023-03-13,SKU0141,213,0,30.0,102
2023-03-20,SKU0141,203,0,30.0,102
2023-03-27,SKU0141,190,0,30.0,102
2023-04-03,SKU0141,177,0,30.0,102
2023-04-10,SKU0141,165,0,30.0,102
2023-04-17,SKU0141,155,0,30.0,102
2023-04-24,SKU0141,140,0,30.0,102
2023-05-01,SKU0141,129,0,30.0,102
2023-05-08,SKU0141,114,0,30.0,102
2023-05-15,SKU0141,104,0,30.0,102
2023-05-22,SKU0141,93,156,30.0,102
2023-05-29,SKU0141,79,182,30.0,102
2023-06-05,SKU0141,69,256,30.0,102
2023-06-12,SKU0141,58,222,30.0,102
2023-06-19,SKU0141,218,232,30.0,102
2023-06-26,SKU0141,205,0,30.0,102
2023-07-03,SKU0141,196,0,30.0,102
2023-07-10,SKU0141,178,0,30.0,102
2023-07-17,SKU0141,170,0,30.0,102
2023-07-24,SKU0141,153,0,30.0,102
2023-07-31,SKU0141,142,0,30.0,102
2023-08-07,SKU0141,134,0,30.0,102
2023-08-14,SKU0141,117,0,30.0,102
2023-08-21,SKU0141,104,0,30.0,102
2023-08-28,SKU0141,91,151,30.0,102
2023-09-04,SKU0141,231,193,30.0,102
2023-09-11,SKU0141,214,0,30.0,102
2023-09-18,SKU0141,201,0,30.0,102
2023-09-25,SKU0141,186,0,30.0,102
2023-10-02,SKU0141,163,0,30.0,102
2023-10-09,SKU0141,148,0,30.0,102
2023-10-16,SKU0141,130,0,30.0,102
2023-10-23,SKU0141,115,0,30.0,102
2023-10-30,SKU0141,256,144,30.0,102
2023-11-06,SKU0141,232,0,30.0,102
2023-11-13,SKU0141,216,0,30.0,102
2023-11-20,SKU0141,193,0,30.0,102
2023-11-27,SKU0141,177,0,30.0,102
2023-12-04,SKU0141,161,0,30.0,102
2023-12-11,SKU0141,137,0,30.0,102
2023-12-18,SKU0141,114,0,30.0,102
2023-12-25,SKU0141,89,182,30.0,102
2022-01-03,SKU0142,677,0,10.0,125
2022-01-10,SKU0142,617,0,10.0,125
2022-01-17,SKU0142,548,0,10.0,125
2022-01-24,SKU0142,449,0,10.0,125
2022-01-31,SKU0142,381,0,10.0,125
2022-02-07,SKU0142,291,0,10.0,125
2022-02-14,SKU0142,216,0,10.0,125
2022-02-21,SKU0142,647,516,10.0,125
2022-02-28,SKU0142,583,0,10.0,125
2022-03-07,SKU0142,502,0,10.0,125
2022-03-14,SKU0142,441,0,10.0,125
2022-03-21,SKU0142,361,0,10.0,125
2022-03-28,SKU0142,284,0,10.0,125
2022-04-04,SKU0142,205,0,10.0,125
2022-04-11,SKU0142,125,864,10.0,125
2022-04-18,SKU0142,48,482,10.0,125
2022-04-25,SKU0142,0,828,10.0,125
2022-05-02,SKU0142,601,928,10.0,125
2022-05-09,SKU0142,564,0,10.0,125
2022-05-16,SKU0142,526,0,10.0,125
2022-05-23,SKU0142,461,0,10.0,125
2022-05-30,SKU0142,423,0,10.0,125
2022-06-06,SKU0142,370,0,10.0,125
2022-06-13,SKU0142,313,0,10.0,125
2022-06-20,SKU0142,245,0,10.0,125
2022-06-27,SKU0142,182,0,10.0,125
2022-07-04,SKU0142,139,0,10.0,125
2022-07-11,SKU0142,91,604,10.0,125
2022-07-18,SKU0142,50,842,10.0,125
2022-07-25,SKU0142,1,772,10.0,125
2022-08-01,SKU0142,683,756,10.0,125
2022-08-08,SKU0142,629,0,10.0,125
2022-08-15,SKU0142,560,0,10.0,125
2022-08-22,SKU0142,529,0,10.0,125
2022-08-29,SKU0142,475,0,10.0,125
2022-09-05,SKU0142,395,0,10.0,125
2022-09-12,SKU0142,330,0,10.0,125
2022-09-19,SKU0142,283,0,,125
2022-09-26,SKU0142,182,0,10.0,125
2022-10-03,SKU0142,125,605,10.0,125
2022-10-10,SKU0142,38,538,10.0,125
2022-10-17,SKU0142,0,668,10.0,125
2022-10-24,SKU0142,0,800,10.0,125
2022-10-31,SKU0142,575,836,10.0,125
2022-11-07,SKU0142,494,0,10.0,125
2022-11-14,SKU0142,425,0,10.0,125
2022-11-21,SKU0142,362,0,10.0,125
2022-11-28,SKU0142,311,0,10.0,125
2022-12-05,SKU0142,238,0,10.0,125
2022-12-12,SKU0142,154,0,,125
2022-12-19,SKU0142,100,616,10.0,125
2022-12-26,SKU0142,403,811,10.0,125
2023-01-02,SKU0142,351,0,10.0,125
2023-01-09,SKU0142,239,0,10.0,125
2023-01-16,SKU0142,179,0,10.0,125
2023-01-23,SKU0142,717,707,10.0,125
2023-01-30,SKU0142,658,0,10.0,125
2023-02-06,SKU0142,598,0,10.0,125
2023-02-13,SKU0142,486,0,10.0,125
2023-02-20,SKU0142,386,0,10.0,125
2023-02-27,SKU0142,293,0,10.0,125
2023-03-06,SKU0142,244,0,10.0,125
2023-03-13,SKU0142,178,0,10.0,125
2023-03-20,SKU0142,134,0,10.0,125
2023-03-27,SKU0142,55,746,10.0,125
2023-04-03,SKU0142,1,479,10.0,125
2023-04-10,SKU0142,0,774,10.0,125
2023-04-17,SKU0142,0,928,10.0,125
2023-04-24,SKU0142,461,542,10.0,125
2023-05-01,SKU0142,420,0,10.0,125
2023-05-08,SKU0142,341,0,10.0,125
2023-05-15,SKU0142,291,0,10.0,125
2023-05-22,SKU0142,232,0,10.0,125
2023-05-29,SKU0142,178,0,10.0,125
2023-06-05,SKU0142,148,0,10.0,125
2023-06-12,SKU0142,96,560,10.0,125
2023-06-19,SKU0142,514,529,10.0,125
2023-06-26,SKU0142,464,0,10.0,125
2023-07-03,SKU0142,408,0,10.0,125
2023-07-10,SKU0142,344,0,10.0,125
2023-07-17,SKU0142,286,0,10.0,125
2023-07-24,SKU0142,234,0,10.0,125
2023-07-31,SKU0142,192,0,10.0,125
2023-08-07,SKU0142,131,0,10.0,125
2023-08-14,SKU0142,544,746,10.0,125
2023-08-21,SKU0142,476,0,10.0,125
2023-08-28,SKU0142,427,0,10.0,125
2023-09-04,SKU0142,362,0,10.0,125
2023-09-11,SKU0142,277,0,10.0,125
2023-09-18,SKU0142,201,0,10.0,125
2023-09-25,SKU0142,670,571,10.0,125
2023-10-02,SKU0142,586,0,10.0,125
2023-10-09,SKU0142,533,0,10.0,125
2023-10-16,SKU0142,456,0,10.0,125
2023-10-23,SKU0142,402,0,10.0,125
2023-10-30,SKU0142,357,0,10.0,125
2023-11-06,SKU0142,297,0,10.0,125
2023-11-13,SKU0142,218,0,10.0,125
2023-11-20,SKU0142,128,0,10.0,125
2023-11-27,SKU0142,43,864,10.0,125
2023-12-04,SKU0142,498,796,10.0,125
2023-12-11,SKU0142,447,0,10.0,125
2023-12-18,SKU0142,387,0,10.0,125
2023-12-25,SKU0142,323,0,10.0,125
2022-01-03,SKU0143,12,0,10.0,3
2022-01-10,SKU0143,9,0,10.0,3
2022-01-17,SKU0143,7,0,10.0,3
2022-01-24,SKU0143,4,0,10.0,3
2022-01-31,SKU0143,17,19,10.0,3
2022-02-07,SKU0143,15,0,10.0,3
2022-02-14,SKU0143,12,0,10.0,3
2022-02-21,SKU0143,10,0,10.0,3
2022-02-28,SKU0143,8,0,,3
2022-03-07,SKU0143,6,0,10.0,3
2022-03-14,SKU0143,4,0,10.0,3
2022-03-21,SKU0143,2,14,10.0,3
2022-03-28,SKU0143,1,16,10.0,3
2022-04-04,SKU0143,0,15,10.0,3
2022-04-11,SKU0143,16,25,10.0,3
2022-04-18,SKU0143,14,0,10.0,3
2022-04-25,SKU0143,13,0,10.0,3
2022-05-02,SKU0143,12,0,10.0,3
2022-05-09,SKU0143,11,0,10.0,3
2022-05-16,SKU0143,9,0,10.0,3
2022-05-23,SKU0143,8,0,10.0,3
2022-05-30,SKU0143,7,0,10.0,3
2022-06-06,SKU0143,7,0,10.0,3
2022-06-13,SKU0143,6,0,10.0,3
2022-06-20,SKU0143,5,0,10.0,3
2022-06-27,SKU0143,4,0,10.0,3
2022-07-04,SKU0143,2,27,10.0,3
2022-07-11,SKU0143,1,23,10.0,3
2022-07-18,SKU0143,0,21,10.0,3
2022-07-25,SKU0143,0,17,10.0,3
2022-08-01,SKU0143,0,26,10.0,3
2022-08-08,SKU0143,12,26,10.0,3
2022-08-15,SKU0143,11,0,10.0,3
2022-08-22,SKU0143,10,0,10.0,3
2022-08-29,SKU0143,9,0,10.0,3
2022-09-05,SKU0143,7,0,10.0,3
2022-09-12,SKU0143,5,0,10.0,3
2022-09-19,SKU0143,3,17,10.0,3
2022-09-26,SKU0143,1,20,10.0,3
2022-10-03,SKU0143,0,17,10.0,3
2022-10-10,SKU0143,16,20,,3
2022-10-17,SKU0143,14,0,10.0,3
2022-10-24,SKU0143,12,0,10.0,3
2022-10-31,SKU0143,10,0,10.0,3
2022-11-07,SKU0143,8,0,10.0,3
2022-11-14,SKU0143,7,0,10.0,3
2022-11-21,SKU0143,5,0,10.0,3
2022-11-28,SKU0143,3,14,10.0,3
2022-12-05,SKU0143,21,16,10.0,3
2022-12-12,SKU0143,19,0,10.0,3
2022-12-19,SKU0143,16,0,10.0,3
2022-12-26,SKU0143,14,0,10.0,3
2023-01-02,SKU0143,12,0,10.0,3
2023-01-09,SKU0143,11,0,10.0,3
2023-01-16,SKU0143,8,0,10.0,3
2023-01-23,SKU0143,7,0,10.0,3
2023-01-30,SKU0143,4,0,10.0,3
2023-02-06,SKU0143,2,26,10.0,3
2023-02-13,SKU0143,17,18,10.0,3
2023-02-20,SKU0143,15,0,10.0,3
2023-02-27,SKU0143,12,0,10.0,3
2023-03-06,SKU0143,11,0,10.0,3
2023-03-13,SKU0143,10,0,10.0,3
2023-03-20,SKU0143,9,0,10.0,3
2023-03-27,SKU0143,8,0,10.0,3
2023-04-03,SKU0143,7,0,10.0,3
2023-04-10,SKU0143,5,0,10.0,3
2023-04-17,SKU0143,3,17,10.0,3
2023-04-24,SKU0143,13,15,10.0,3
2023-05-01,SKU0143,11,0,10.0,3
2023-05-08,SKU0143,10,0,,3
2023-05-15,SKU0143,9,0,10.0,3
2023-05-22,SKU0143,8,0,10.0,3
2023-05-29,SKU0143,7,0,10.0,3
2023-06-05,SKU0143,6,0,10.0,3
2023-06-12,SKU0143,6,0,10.0,3
2023-06-19,SKU0143,5,0,10.0,3
2023-06-26,SKU0143,4,0,10.0,3
2023-07-03,SKU0143,19,24,10.0,3
2023-07-10,SKU0143,18,0,10.0,3
2023-07-17,SKU0143,17,0,10.0,3
2023-07-24,SKU0143,15,0,10.0,3
2023-07-31,SKU0143,14,0,10.0,3
2023-08-07,SKU0143,13,0,10.0,3
2023-08-14,SKU0143,12,0,10.0,3
2023-08-21,SKU0143,10,0,10.0,3
2023-08-28,SKU0143,9,0,10.0,3
2023-09-04,SKU0143,6,0,10.0,3
2023-09-11,SKU0143,4,0,10.0,3
2023-09-18,SKU0143,3,26,,3
2023-09-25,SKU0143,1,21,10.0,3
2023-10-02,SKU0143,10,15,10.0,3
2023-10-09,SKU0143,8,0,,3
2023-10-16,SKU0143,6,0,10.0,3
2023-10-23,SKU0143,4,0,10.0,3
2023-10-30,SKU0143,3,15,10.0,3
2023-11-06,SKU0143,22,21,10.0,3
2023-11-13,SKU0143,20,0,10.0,3
2023-11-20,SKU0143,19,0,10.0,3
2023-11-27,SKU0143,17,0,10.0,3
2023-12-04,SKU0143,15,0,10.0,3
2023-12-11,SKU0143,12,0,10.0,3
2023-12-18,SKU0143,11,0,10.0,3
2023-12-25,SKU0143,10,0,10.0,3
2022-01-03,SKU0144,143,0,30.0,97
2022-01-10,SKU0144,125,0,30.0,97
2022-01-17,SKU0144,100,0,30.0,97
2022-01-24,SKU0144,72,238,30.0,97
2022-01-31,SKU0144,219,168,30.0,97
2022-02-07,SKU0144,199,0,30.0,97
2022-02-14,SKU0144,181,0,30.0,97
2022-02-21,SKU0144,162,0,30.0,97
2022-02-28,SKU0144,142,0,30.0,97
2022-03-07,SKU0144,122,0,30.0,97
2022-03-14,SKU0144,109,0,30.0,97
2022-03-21,SKU0144,93,181,30.0,97
2022-03-28,SKU0144,240,235,30.0,97
2022-04-04,SKU0144,221,0,30.0,97
2022-04-11,SKU0144,201,0,,97
2022-04-18,SKU0144,181,0,30.0,97
2022-04-25,SKU0144,172,0,30.0,97
2022-05-02,SKU0144,161,0,30.0,97
2022-05-09,SKU0144,149,0,30.0,97
2022-05-16,SKU0144,131,0,30.0,97
2022-05-23,SKU0144,120,0,30.0,97
2022-05-30,SKU0144,104,0,30.0,97
2022-06-06,SKU0144,95,161,30.0,97
2022-06-13,SKU0144,182,234,30.0,97
2022-06-20,SKU0144,170,0,30.0,97
2022-06-27,SKU0144,159,0,30.0,97
2022-07-04,SKU0144,143,0,30.0,97
2022-07-11,SKU0144,132,0,30.0,97
2022-07-18,SKU0144,120,0,30.0,97
2022-07-25,SKU0144,103,0,30.0,97
2022-08-01,SKU0144,93,234,30.0,97
2022-08-08,SKU0144,77,181,30.0,97
2022-08-15,SKU0144,61,232,30.0,97
2022-08-22,SKU0144,145,211,30.0,97
2022-08-29,SKU0144,137,0,,97
2022-09-05,SKU0144,121,0,30.0,97
2022-09-12,SKU0144,108,0,30.0,97
2022-09-19,SKU0144,250,224,30.0,97
2022-09-26,SKU0144,236,0,30.0,97
2022-10-03,SKU0144,215,0,30.0,97
2022-10-10,SKU0144,200,0,30.0,97
2022-10-17,SKU0144,186,0,30.0,97
2022-10-24,SKU0144,166,0,30.0,97
2022-10-31,SKU0144,149,0,,97
2022-11-07,SKU0144,132,0,30.0,97
2022-11-14,SKU0144,108,0,30.0,97
2022-11-21,SKU0144,191,178,30.0,97
2022-11-28,SKU0144,165,0,30.0,97
2022-12-05,SKU0144,153,0,30.0,97
2022-12-12,SKU0144,137,0,30.0,97
2022-12-19,SKU0144,122,0,30.0,97
2022-12-26,SKU0144,102,0,30.0,97
2023-01-02,SKU0144,84,143,30.0,97
2023-01-09,SKU0144,67,175,30.0,97
2023-01-16,SKU0144,54,148,30.0,97
2023-01-23,SKU0144,121,178,30.0,97
2023-01-30,SKU0144,98,0,30.0,97
2023-02-06,SKU0144,81,189,30.0,97
2023-02-13,SKU0144,62,146,30.0,97
2023-02-20,SKU0144,172,186,30.0,97
2023-02-27,SKU0144,143,0,30.0,97
2023-03-06,SKU0144,131,0,30.0,97
2023-03-13,SKU0144,116,0,30.0,97
2023-03-20,SKU0144,97,233,30.0,97
2023-03-27,SKU0144,178,181,30.0,97
2023-04-03,SKU0144,162,0,30.0,97
2023-04-10,SKU0144,141,0,30.0,97
2023-04-17,SKU0144,132,0,30.0,97
2023-04-24,SKU0144,121,0,30.0,97
2023-05-01,SKU0144,102,0,30.0,97
2023-05-08,SKU0144,85,180,30.0,97
2023-05-15,SKU0144,68,207,30.0,97
2023-05-22,SKU0144,51,218,30.0,97
2023-05-29,SKU0144,31,235,30.0,97
2023-06-05,SKU0144,21,151,30.0,97
2023-06-12,SKU0144,10,154,30.0,97
2023-06-19,SKU0144,0,240,30.0,97
2023-06-26,SKU0144,177,144,30.0,97
2023-07-03,SKU0144,166,0,30.0,97
2023-07-10,SKU0144,154,0,30.0,97
2023-07-17,SKU0144,139,0,30.0,97
2023-07-24,SKU0144,121,0,30.0,97
2023-07-31,SKU0144,108,0,30.0,97
2023-08-07,SKU0144,99,0,30.0,97
2023-08-14,SKU0144,86,172,30.0,97
2023-08-21,SKU0144,73,242,30.0,97
2023-08-28,SKU0144,63,212,30.0,97
2023-09-04,SKU0144,192,192,30.0,97
2023-09-11,SKU0144,169,0,30.0,97
2023-09-18,SKU0144,157,0,30.0,97
2023-09-25,SKU0144,134,0,30.0,97
2023-10-02,SKU0144,115,0,30.0,97
2023-10-09,SKU0144,104,0,30.0,97
2023-10-16,SKU0144,80,240,30.0,97
2023-10-23,SKU0144,67,167,30.0,97
2023-10-30,SKU0144,160,173,30.0,97
2023-11-06,SKU0144,145,0,30.0,97
2023-11-13,SKU0144,122,0,30.0,97
2023-11-20,SKU0144,103,0,30.0,97
2023-11-27,SKU0144,81,163,30.0,97
2023-12-04,SKU0144,165,215,30.0,97
2023-12-11,SKU0144,151,0,30.0,97
2023-12-18,SKU0144,138,0,30.0,97
2023-12-25,SKU0144,118,0,30.0,97
2022-01-03,SKU0145,98,220,30.0,106
2022-01-10,SKU0145,81,144,30.0,106
2022-01-17,SKU0145,179,180,30.0,106
2022-01-24,SKU0145,151,0,30.0,106
2022-01-31,SKU0145,121,0,30.0,106
2022-02-07,SKU0145,297,261,30.0,106
2022-02-14,SKU0145,266,0,30.0,106
2022-02-21,SKU0145,235,0,30.0,106
2022-02-28,SKU0145,205,0,30.0,106
2022-03-07,SKU0145,183,0,30.0,106
2022-03-14,SKU0145,172,0,30.0,106
2022-03-21,SKU0145,160,0,30.0,106
2022-03-28,SKU0145,149,0,30.0,106
2022-04-04,SKU0145,134,0,30.0,106
2022-04-11,SKU0145,123,0,30.0,106
2022-04-18,SKU0145,112,0,30.0,106
2022-04-25,SKU0145,208,159,30.0,106
2022-05-02,SKU0145,189,0,30.0,106
2022-05-09,SKU0145,175,0,30.0,106
2022-05-16,SKU0145,161,0,30.0,106
2022-05-23,SKU0145,141,0,30.0,106
2022-05-30,SKU0145,125,0,30.0,106
2022-06-06,SKU0145,113,0,30.0,106
2022-06-13,SKU0145,101,201,,106
2022-06-20,SKU0145,88,173,30.0,106
2022-06-27,SKU0145,72,147,30.0,106
2022-07-04,SKU0145,183,186,30.0,106
2022-07-11,SKU0145,171,0,30.0,106
2022-07-18,SKU0145,163,0,30.0,106
2022-07-25,SKU0145,155,0,30.0,106
2022-08-01,SKU0145,145,0,30.0,106
2022-08-08,SKU0145,132,0,30.0,106
2022-08-15,SKU0145,117,0,30.0,106
2022-08-22,SKU0145,103,222,30.0,106
2022-08-29,SKU0145,91,217,30.0,106
2022-09-05,SKU0145,69,234,30.0,106
2022-09-12,SKU0145,208,244,30.0,106
2022-09-19,SKU0145,186,0,30.0,106
2022-09-26,SKU0145,158,0,30.0,106
2022-10-03,SKU0145,146,0,30.0,106
2022-10-10,SKU0145,118,0,30.0,106
2022-10-17,SKU0145,100,219,30.0,106
2022-10-24,SKU0145,74,235,30.0,106
2022-10-31,SKU0145,62,218,30.0,106
2022-11-07,SKU0145,159,153,30.0,106
2022-11-14,SKU0145,133,0,30.0,106
2022-11-21,SKU0145,112,0,30.0,106
2022-11-28,SKU0145,88,197,30.0,106
2022-12-05,SKU0145,65,250,30.0,106
2022-12-12,SKU0145,209,223,30.0,106
2022-12-19,SKU0145,187,0,30.0,106
2022-12-26,SKU0145,165,0,30.0,106
2023-01-02,SKU0145,140,0,30.0,106
2023-01-09,SKU0145,109,0,30.0,106
2023-01-16,SKU0145,95,141,30.0,106
2023-01-23,SKU0145,69,150,30.0,106
2023-01-30,SKU0145,241,171,30.0,106
2023-02-06,SKU0145,211,0,30.0,106
2023-02-13,SKU0145,190,0,30.0,106
2023-02-20,SKU0145,168,0,30.0,106
2023-02-27,SKU0145,140,0,30.0,106
2023-03-06,SKU0145,130,0,30.0,106
2023-03-13,SKU0145,120,0,30.0,106
2023-03-20,SKU0145,209,174,30.0,106
2023-03-27,SKU0145,199,0,30.0,106
2023-04-03,SKU0145,186,0,30.0,106
2023-04-10,SKU0145,166,0,30.0,106
2023-04-17,SKU0145,150,0,30.0,106
2023-04-24,SKU0145,140,0,30.0,106
2023-05-01,SKU0145,127,0,30.0,106
2023-05-08,SKU0145,110,0,30.0,106
2023-05-15,SKU0145,267,211,30.0,106
2023-05-22,SKU0145,255,0,30.0,106
2023-05-29,SKU0145,237,0,30.0,106
2023-06-05,SKU0145,224,0,30.0,106
2023-06-12,SKU0145,208,0,30.0,106
2023-06-19,SKU0145,196,0,30.0,106
2023-06-26,SKU0145,187,0,30.0,106
2023-07-03,SKU0145,173,0,30.0,106
2023-07-10,SKU0145,163,0,30.0,106
2023-07-17,SKU0145,149,0,30.0,106
2023-07-24,SKU0145,138,0,30.0,106
2023-07-31,SKU0145,128,0,30.0,106
2023-08-07,SKU0145,116,0,30.0,106
2023-08-14,SKU0145,102,161,30.0,106
2023-08-21,SKU0145,199,203,30.0,106
2023-08-28,SKU0145,187,0,30.0,106
2023-09-04,SKU0145,167,0,30.0,106
2023-09-11,SKU0145,142,0,30.0,106
2023-09-18,SKU0145,116,0,30.0,106
2023-09-25,SKU0145,102,161,30.0,106
2023-10-02,SKU0145,76,251,30.0,106
2023-10-09,SKU0145,54,139,30.0,106
2023-10-16,SKU0145,36,187,30.0,106
2023-10-23,SKU0145,208,249,30.0,106
2023-10-30,SKU0145,185,0,,106
2023-11-06,SKU0145,173,0,30.0,106
2023-11-13,SKU0145,150,0,30.0,106
2023-11-20,SKU0145,130,0,30.0,106
2023-11-27,SKU0145,113,0,30.0,106
2023-12-04,SKU0145,84,198,30.0,106
2023-12-11,SKU0145,65,239,30.0,106
2023-12-18,SKU0145,192,225,30.0,106
2023-12-25,SKU0145,167,0,30.0,106
2022-01-03,SKU0146,444,292,30.0,200
2022-01-10,SKU0146,414,0,30.0,200
2022-01-17,SKU0146,376,0,30.0,200
2022-01-24,SKU0146,336,0,30.0,200
2022-01-31,SKU0146,301,0,30.0,200
2022-02-07,SKU0146,268,0,30.0,200
2022-02-14,SKU0146,228,0,30.0,200
2022-02-21,SKU0146,463,474,30.0,200
2022-02-28,SKU0146,420,0,30.0,200
2022-03-07,SKU0146,385,0,30.0,200
2022-03-14,SKU0146,359,0,30.0,200
2022-03-21,SKU0146,325,0,30.0,200
2022-03-28,SKU0146,290,0,,200
2022-04-04,SKU0146,252,0,30.0,200
2022-04-11,SKU0146,213,0,30.0,200
2022-04-18,SKU0146,468,271,30.0,200
2022-04-25,SKU0146,442,0,30.0,200
2022-05-02,SKU0146,410,0,30.0,200
2022-05-09,SKU0146,387,0,30.0,200
2022-05-16,SKU0146,361,0,30.0,200
2022-05-23,SKU0146,324,0,30.0,200
2022-05-30,SKU0146,304,0,30.0,200
2022-06-06,SKU0146,275,0,30.0,200
2022-06-13,SKU0146,239,0,30.0,200
2022-06-20,SKU0146,204,0,30.0,200
2022-06-27,SKU0146,176,465,30.0,200
2022-07-04,SKU0146,160,456,30.0,200
2022-07-11,SKU0146,132,393,30.0,200
2022-07-18,SKU0146,104,267,30.0,200
2022-07-25,SKU0146,84,392,30.0,200
2022-08-01,SKU0146,65,306,30.0,200
2022-08-08,SKU0146,49,325,30.0,200
2022-08-15,SKU0146,25,262,30.0,200
2022-08-22,SKU0146,0,344,30.0,200
2022-08-29,SKU0146,324,375,30.0,200
2022-09-05,SKU0146,292,0,30.0,200
2022-09-12,SKU0146,244,0,30.0,200
2022-09-19,SKU0146,197,260,30.0,200
2022-09-26,SKU0146,145,287,30.0,200
2022-10-03,SKU0146,335,330,30.0,200
2022-10-10,SKU0146,309,0,30.0,200
2022-10-17,SKU0146,266,0,30.0,200
2022-10-24,SKU0146,232,0,30.0,200
2022-10-31,SKU0146,198,390,30.0,200
2022-11-07,SKU0146,153,493,30.0,200
2022-11-14,SKU0146,117,367,30.0,200
2022-11-21,SKU0146,90,374,30.0,200
2022-11-28,SKU0146,65,271,30.0,200
2022-12-05,SKU0146,8,342,30.0,200
2022-12-12,SKU0146,0,446,30.0,200
2022-12-19,SKU0146,339,347,30.0,200
2022-12-26,SKU0146,286,0,30.0,200
2023-01-02,SKU0146,229,0,30.0,200
